sample_index,cdl,landsat,openstreetmap_raster,sentinel1,sentinel2_l2a,srtm,worldcereal,worldcover,wri_canopy_height_map
2697,0,1,1,1,1,1,1,1,1
2698,0,1,1,1,1,1,1,1,1
2699,0,1,1,1,1,1,1,1,1
2700,0,1,1,1,1,1,1,1,1
2701,0,1,1,1,1,1,1,1,1
2702,0,1,1,1,1,1,1,1,1
2703,0,1,1,1,1,1,1,1,1
2704,0,1,1,1,1,1,1,1,0
2705,0,1,1,1,1,1,1,1,0
2706,0,1,1,1,1,1,1,1,0
2707,0,1,1,1,1,1,1,1,0
2708,0,1,1,1,1,1,1,1,1
2709,0,1,1,1,1,1,1,1,1
2710,0,1,1,1,1,1,1,1,1
2711,0,1,1,1,1,1,1,1,1
2712,0,1,1,1,1,1,1,1,0
2713,0,1,1,1,1,1,1,1,0
2714,0,1,1,1,1,1,1,1,0
2715,0,1,1,1,1,1,1,1,0
2716,0,1,1,1,1,1,1,1,0
2717,0,1,1,1,1,1,1,1,0
2718,0,1,1,1,1,1,1,1,0
2719,0,1,1,1,1,1,1,1,0
2720,0,1,1,1,1,1,1,1,0
2721,0,1,1,1,1,1,1,1,0
2722,0,1,1,1,1,1,1,1,0
2723,0,1,1,1,1,1,1,1,0
2724,0,1,1,1,1,1,1,1,0
2725,0,1,1,1,1,1,1,1,0
2726,0,1,1,1,1,1,1,1,0
2727,0,1,1,1,1,1,1,1,0
2728,0,1,1,1,1,1,1,1,1
2729,0,1,1,1,1,1,1,1,1
2730,0,1,1,1,1,1,1,1,1
2731,0,1,1,1,1,1,1,1,1
2732,0,1,1,1,1,1,1,1,1
2733,0,1,1,1,1,1,1,1,1
2734,0,1,1,1,1,1,1,1,1
2735,0,1,1,1,1,1,1,1,1
2736,0,1,1,0,1,1,1,1,1
2737,0,1,1,0,1,1,1,1,1
2738,0,1,1,0,1,1,1,1,1
2739,0,1,1,0,1,1,1,1,1
2740,0,1,1,1,1,1,1,1,0
2741,0,1,1,1,1,1,1,1,0
2742,0,1,1,1,1,1,1,1,0
2743,0,1,1,1,1,1,1,1,0
2744,1,1,1,1,1,1,1,1,1
2745,1,1,1,1,1,1,1,1,1
2746,1,1,1,1,1,1,1,1,1
2747,1,1,1,1,1,1,1,1,1
2748,0,1,1,1,1,1,1,1,1
2749,0,1,1,1,1,1,1,1,1
2750,0,1,1,1,1,1,1,1,1
2751,0,1,1,1,1,1,1,1,1
2752,0,1,1,1,1,1,1,1,1
2753,0,1,1,1,1,1,1,1,1
2754,0,1,1,1,1,1,1,1,1
2755,0,1,1,1,1,1,1,1,1
2756,0,1,1,1,1,1,1,1,1
2757,0,1,1,1,1,1,1,1,1
2758,0,1,1,1,1,1,1,1,1
2759,0,1,1,1,1,1,1,1,1
2760,1,1,1,1,1,1,1,1,1
2761,1,1,1,1,1,1,1,1,1
2762,1,1,1,1,1,1,1,1,1
2763,1,1,1,1,1,1,1,1,1
2764,0,1,1,1,1,1,1,1,1
2765,0,1,1,1,1,1,1,1,1
2766,0,1,1,1,1,1,1,1,1
2767,0,1,1,1,1,1,1,1,1
2768,0,1,1,0,1,1,1,1,0
2769,0,1,1,0,1,1,1,1,0
2770,0,1,1,0,1,1,1,1,0
2771,0,1,1,0,1,1,1,1,0
2772,0,1,1,1,1,1,1,1,1
2773,0,1,1,1,1,1,1,1,1
2774,0,1,1,1,1,1,1,1,1
2775,0,1,1,1,1,1,1,1,1
2776,1,1,1,1,1,1,1,1,0
2777,1,1,1,1,1,1,1,1,0
2778,1,1,1,1,1,1,1,1,0
2779,1,1,1,1,1,1,1,1,0
2780,1,1,1,1,1,1,1,1,1
2781,1,1,1,1,1,1,1,1,1
2782,1,1,1,1,1,1,1,1,1
2783,1,1,1,1,1,1,1,1,1
2784,1,1,1,1,1,1,1,1,0
2785,1,1,1,1,1,1,1,1,0
2786,1,1,1,1,1,1,1,1,0
2787,1,1,1,1,1,1,1,1,0
2788,0,1,1,1,1,1,1,1,0
2789,0,1,1,1,1,1,1,1,0
2790,0,1,1,1,1,1,1,1,0
2791,0,1,1,1,1,1,1,1,0
2792,0,1,1,1,1,1,1,1,1
2793,0,1,1,1,1,1,1,1,1
2794,0,1,1,1,1,1,1,1,1
2795,0,1,1,1,1,1,1,1,1
2796,0,1,1,1,1,1,1,1,1
2797,0,1,1,1,1,1,1,1,1
2798,0,1,1,1,1,1,1,1,1
2799,0,1,1,1,1,1,1,1,1
2800,0,1,1,1,1,1,1,1,1
2801,0,1,1,1,1,1,1,1,1
2802,0,1,1,1,1,1,1,1,1
2803,0,1,1,1,1,1,1,1,1
2804,0,1,1,1,1,1,1,1,1
2805,0,1,1,1,1,1,1,1,1
2806,0,1,1,1,1,1,1,1,1
2807,0,1,1,1,1,1,1,1,1
2808,1,1,1,1,1,1,1,1,0
2809,1,1,1,1,1,1,1,1,0
2810,1,1,1,1,1,1,1,1,0
2811,1,1,1,1,1,1,1,1,0
2812,0,1,1,1,1,1,1,1,1
2813,0,1,1,1,1,1,1,1,1
2814,0,1,1,1,1,1,1,1,1
2815,0,1,1,1,1,1,1,1,1
2816,1,1,1,1,1,1,1,1,1
2817,1,1,1,1,1,1,1,1,1
2818,1,1,1,1,1,1,1,1,1
2819,1,1,1,1,1,1,1,1,1
2820,0,1,1,1,1,1,1,1,1
2821,0,1,1,1,1,1,1,1,1
2822,0,1,1,1,1,1,1,1,1
2823,0,1,1,1,1,1,1,1,1
2824,0,1,1,1,1,1,1,1,0
2825,0,1,1,1,1,1,1,1,0
2826,0,1,1,1,1,1,1,1,0
2827,0,1,1,1,1,1,1,1,0
2828,0,1,1,1,1,0,1,1,0
2829,0,1,1,1,1,0,1,1,0
2830,0,1,1,1,1,0,1,1,0
2831,0,1,1,1,1,0,1,1,0
2832,0,1,1,1,1,1,1,1,0
2833,0,1,1,1,1,1,1,1,0
2834,0,1,1,1,1,1,1,1,0
2835,0,1,1,1,1,1,1,1,0
2836,0,1,1,1,1,1,1,1,0
2837,0,1,1,1,1,1,1,1,0
2838,0,1,1,1,1,1,1,1,0
2839,0,1,1,1,1,1,1,1,0
2840,0,1,1,1,1,0,1,1,1
2841,0,1,1,1,1,0,1,1,1
2842,0,1,1,1,1,0,1,1,1
2843,0,1,1,1,1,0,1,1,1
2844,0,1,1,1,1,1,1,1,0
2845,0,1,1,1,1,1,1,1,0
2846,0,1,1,1,1,1,1,1,0
2847,0,1,1,1,1,1,1,1,0
2848,1,1,1,1,1,1,1,1,0
2849,1,1,1,1,1,1,1,1,0
2850,1,1,1,1,1,1,1,1,0
2851,1,1,1,1,1,1,1,1,0
2852,0,1,1,1,1,1,1,1,1
2853,0,1,1,1,1,1,1,1,1
2854,0,1,1,1,1,1,1,1,1
2855,0,1,1,1,1,1,1,1,1
2856,0,1,1,1,1,1,1,1,1
2857,0,1,1,1,1,1,1,1,1
2858,0,1,1,1,1,1,1,1,1
2859,0,1,1,1,1,1,1,1,1
2860,0,1,1,1,1,1,1,1,1
2861,0,1,1,1,1,1,1,1,1
2862,0,1,1,1,1,1,1,1,1
2863,0,1,1,1,1,1,1,1,1
2864,0,1,1,1,1,1,1,1,1
2865,0,1,1,1,1,1,1,1,1
2866,0,1,1,1,1,1,1,1,1
2867,0,1,1,1,1,1,1,1,1
2868,0,1,1,1,1,1,1,1,1
2869,0,1,1,1,1,1,1,1,1
2870,0,1,1,1,1,1,1,1,1
2871,0,1,1,1,1,1,1,1,1
2872,0,1,1,1,1,1,1,1,0
2873,0,1,1,1,1,1,1,1,0
2874,0,1,1,1,1,1,1,1,0
2875,0,1,1,1,1,1,1,1,0
2876,0,1,1,1,1,1,1,1,1
2877,0,1,1,1,1,1,1,1,1
2878,0,1,1,1,1,1,1,1,1
2879,0,1,1,1,1,1,1,1,1
2880,0,1,1,1,1,1,1,1,1
2881,0,1,1,1,1,1,1,1,1
2882,0,1,1,1,1,1,1,1,1
2883,0,1,1,1,1,1,1,1,1
2884,0,1,1,0,1,1,1,1,0
2885,0,1,1,0,1,1,1,1,0
2886,0,1,1,0,1,1,1,1,0
2887,0,1,1,0,1,1,1,1,0
2888,1,1,1,1,1,1,1,1,0
2889,1,1,1,1,1,1,1,1,0
2890,1,1,1,1,1,1,1,1,0
2891,1,1,1,1,1,1,1,1,0
2892,0,1,1,1,1,1,1,1,0
2893,0,1,1,1,1,1,1,1,0
2894,0,1,1,1,1,1,1,1,0
2895,0,1,1,1,1,1,1,1,0
2896,0,1,1,1,1,1,1,1,1
2897,0,1,1,1,1,1,1,1,1
2898,0,1,1,1,1,1,1,1,1
2899,0,1,1,1,1,1,1,1,1
2900,0,1,1,1,1,1,1,1,1
2901,0,1,1,1,1,1,1,1,1
2902,0,1,1,1,1,1,1,1,1
2903,0,1,1,1,1,1,1,1,1
2904,0,1,1,1,1,1,1,1,0
2905,0,1,1,1,1,1,1,1,0
2906,0,1,1,1,1,1,1,1,0
2907,0,1,1,1,1,1,1,1,0
2908,0,1,1,1,1,1,1,1,0
2909,0,1,1,1,1,1,1,1,0
2910,0,1,1,1,1,1,1,1,0
2911,0,1,1,1,1,1,1,1,0
2912,1,1,1,1,1,1,1,1,1
2913,1,1,1,1,1,1,1,1,1
2914,1,1,1,1,1,1,1,1,1
2915,1,1,1,1,1,1,1,1,1
2916,0,1,1,1,1,1,1,1,0
2917,0,1,1,1,1,1,1,1,0
2918,0,1,1,1,1,1,1,1,0
2919,0,1,1,1,1,1,1,1,0
2920,0,1,1,1,1,1,1,1,1
2921,0,1,1,1,1,1,1,1,1
2922,0,1,1,1,1,1,1,1,1
2923,0,1,1,1,1,1,1,1,1
2924,1,1,1,1,1,1,1,1,1
2925,1,1,1,1,1,1,1,1,1
2926,1,1,1,1,1,1,1,1,1
2927,1,1,1,1,1,1,1,1,1
2928,0,1,1,1,1,1,1,1,1
2929,0,1,1,1,1,1,1,1,1
2930,0,1,1,1,1,1,1,1,1
2931,0,1,1,1,1,1,1,1,1
2932,1,1,1,1,1,1,1,1,1
2933,1,1,1,1,1,1,1,1,1
2934,1,1,1,1,1,1,1,1,1
2935,1,1,1,1,1,1,1,1,1
2936,0,1,1,1,1,1,1,1,1
2937,0,1,1,1,1,1,1,1,1
2938,0,1,1,1,1,1,1,1,1
2939,0,1,1,1,1,1,1,1,1
2940,0,1,1,1,1,0,1,1,1
2941,0,1,1,1,1,0,1,1,1
2942,0,1,1,1,1,0,1,1,1
2943,0,1,1,1,1,0,1,1,1
2944,1,1,1,1,1,1,1,1,0
2945,1,1,1,1,1,1,1,1,0
2946,1,1,1,1,1,1,1,1,0
2947,1,1,1,1,1,1,1,1,0
2948,0,1,1,1,1,0,1,1,1
2949,0,1,1,1,1,0,1,1,1
2950,0,1,1,1,1,0,1,1,1
2951,0,1,1,1,1,0,1,1,1
2952,0,1,1,1,1,1,1,1,0
2953,0,1,1,1,1,1,1,1,0
2954,0,1,1,1,1,1,1,1,0
2955,0,1,1,1,1,1,1,1,0
2956,0,1,1,1,1,1,1,1,0
2957,0,1,1,1,1,1,1,1,0
2958,0,1,1,1,1,1,1,1,0
2959,0,1,1,1,1,1,1,1,0
2960,0,1,1,1,1,1,1,1,0
2961,0,1,1,1,1,1,1,1,0
2962,0,1,1,1,1,1,1,1,0
2963,0,1,1,1,1,1,1,1,0
2964,1,1,1,1,1,1,1,1,1
2965,1,1,1,1,1,1,1,1,1
2966,1,1,1,1,1,1,1,1,1
2967,1,1,1,1,1,1,1,1,1
2968,0,1,1,1,1,1,1,1,1
2969,0,1,1,1,1,1,1,1,1
2970,0,1,1,1,1,1,1,1,1
2971,0,1,1,1,1,1,1,1,1
2972,0,1,1,1,1,1,1,1,0
2973,0,1,1,1,1,1,1,1,0
2974,0,1,1,1,1,1,1,1,0
2975,0,1,1,1,1,1,1,1,0
2976,0,1,1,1,1,1,1,1,1
2977,0,1,1,1,1,1,1,1,1
2978,0,1,1,1,1,1,1,1,1
2979,0,1,1,1,1,1,1,1,1
2980,1,1,1,1,1,1,1,1,1
2981,1,1,1,1,1,1,1,1,1
2982,1,1,1,1,1,1,1,1,1
2983,1,1,1,1,1,1,1,1,1
2984,0,1,1,1,1,1,1,1,0
2985,0,1,1,1,1,1,1,1,0
2986,0,1,1,1,1,1,1,1,0
2987,0,1,1,1,1,1,1,1,0
2988,0,1,1,1,1,1,1,1,1
2989,0,1,1,1,1,1,1,1,1
2990,0,1,1,1,1,1,1,1,1
2991,0,1,1,1,1,1,1,1,1
2992,0,1,1,1,1,1,1,1,1
2993,0,1,1,1,1,1,1,1,1
2994,0,1,1,1,1,1,1,1,1
2995,0,1,1,1,1,1,1,1,1
2996,0,1,1,1,1,1,1,1,1
2997,0,1,1,1,1,1,1,1,1
2998,0,1,1,1,1,1,1,1,1
2999,0,1,1,1,1,1,1,1,1
3000,0,1,1,1,1,1,1,1,0
3001,0,1,1,1,1,1,1,1,0
3002,0,1,1,1,1,1,1,1,0
3003,0,1,1,1,1,1,1,1,0
3004,0,1,1,1,1,1,1,1,1
3005,0,1,1,1,1,1,1,1,1
3006,0,1,1,1,1,1,1,1,1
3007,0,1,1,1,1,1,1,1,1
3008,0,1,1,1,1,1,1,1,0
3009,0,1,1,1,1,1,1,1,0
3010,0,1,1,1,1,1,1,1,0
3011,0,1,1,1,1,1,1,1,0
3012,0,1,1,1,1,1,1,1,1
3013,0,1,1,1,1,1,1,1,1
3014,0,1,1,1,1,1,1,1,1
3015,0,1,1,1,1,1,1,1,1
3016,0,1,1,1,1,1,1,1,0
3017,0,1,1,1,1,1,1,1,0
3018,0,1,1,1,1,1,1,1,0
3019,0,1,1,1,1,1,1,1,0
3020,0,1,1,1,1,1,1,1,0
3021,0,1,1,1,1,1,1,1,0
3022,0,1,1,1,1,1,1,1,0
3023,0,1,1,1,1,1,1,1,0
3024,1,1,1,1,1,1,1,1,1
3025,1,1,1,1,1,1,1,1,1
3026,1,1,1,1,1,1,1,1,1
3027,1,1,1,1,1,1,1,1,1
3028,0,0,1,1,1,1,1,1,0
3029,0,0,1,1,1,1,1,1,0
3030,0,0,1,1,1,1,1,1,0
3031,0,0,1,1,1,1,1,1,0
3032,0,1,1,1,1,1,1,1,0
3033,0,1,1,1,1,1,1,1,0
3034,0,1,1,1,1,1,1,1,0
3035,0,1,1,1,1,1,1,1,0
3036,0,1,1,1,1,1,1,1,1
3037,0,1,1,1,1,1,1,1,1
3038,0,1,1,1,1,1,1,1,1
3039,0,1,1,1,1,1,1,1,1
3040,0,1,1,1,1,1,1,1,1
3041,0,1,1,1,1,1,1,1,1
3042,0,1,1,1,1,1,1,1,1
3043,0,1,1,1,1,1,1,1,1
3044,0,1,1,1,1,1,1,1,0
3045,0,1,1,1,1,1,1,1,0
3046,0,1,1,1,1,1,1,1,0
3047,0,1,1,1,1,1,1,1,0
3048,0,1,1,1,1,1,1,1,0
3049,0,1,1,1,1,1,1,1,0
3050,0,1,1,1,1,1,1,1,0
3051,0,1,1,1,1,1,1,1,0
3052,0,1,0,1,1,1,1,1,0
3053,0,1,0,1,1,1,1,1,0
3054,0,1,0,1,1,1,1,1,0
3055,0,1,0,1,1,1,1,1,0
3056,0,1,1,1,1,1,1,1,1
3057,0,1,1,1,1,1,1,1,1
3058,0,1,1,1,1,1,1,1,1
3059,0,1,1,1,1,1,1,1,1
3060,0,1,1,1,1,1,1,1,0
3061,0,1,1,1,1,1,1,1,0
3062,0,1,1,1,1,1,1,1,0
3063,0,1,1,1,1,1,1,1,0
3064,0,1,1,1,1,1,1,1,0
3065,0,1,1,1,1,1,1,1,0
3066,0,1,1,1,1,1,1,1,0
3067,0,1,1,1,1,1,1,1,0
3068,0,1,1,1,1,1,1,1,0
3069,0,1,1,1,1,1,1,1,0
3070,0,1,1,1,1,1,1,1,0
3071,0,1,1,1,1,1,1,1,0
3072,0,1,1,1,1,1,1,1,1
3073,0,1,1,1,1,1,1,1,1
3074,0,1,1,1,1,1,1,1,1
3075,0,1,1,1,1,1,1,1,1
3076,0,1,1,1,1,1,1,1,0
3077,0,1,1,1,1,1,1,1,0
3078,0,1,1,1,1,1,1,1,0
3079,0,1,1,1,1,1,1,1,0
3080,0,1,1,1,1,1,1,1,1
3081,0,1,1,1,1,1,1,1,1
3082,0,1,1,1,1,1,1,1,1
3083,0,1,1,1,1,1,1,1,1
3084,0,1,1,1,1,1,1,1,1
3085,0,1,1,1,1,1,1,1,1
3086,0,1,1,1,1,1,1,1,1
3087,0,1,1,1,1,1,1,1,1
3088,0,1,1,1,1,1,1,1,0
3089,0,1,1,1,1,1,1,1,0
3090,0,1,1,1,1,1,1,1,0
3091,0,1,1,1,1,1,1,1,0
3092,1,1,1,1,1,1,1,1,1
3093,1,1,1,1,1,1,1,1,1
3094,1,1,1,1,1,1,1,1,1
3095,1,1,1,1,1,1,1,1,1
3096,0,1,1,1,1,1,1,1,0
3097,0,1,1,1,1,1,1,1,0
3098,0,1,1,1,1,1,1,1,0
3099,0,1,1,1,1,1,1,1,0
3100,0,1,1,1,1,1,1,1,1
3101,0,1,1,1,1,1,1,1,1
3102,0,1,1,1,1,1,1,1,1
3103,0,1,1,1,1,1,1,1,1
3104,0,0,1,1,1,1,1,1,1
3105,0,0,1,1,1,1,1,1,1
3106,0,0,1,1,1,1,1,1,1
3107,0,0,1,1,1,1,1,1,1
3108,1,1,1,1,1,1,1,1,1
3109,1,1,1,1,1,1,1,1,1
3110,1,1,1,1,1,1,1,1,1
3111,1,1,1,1,1,1,1,1,1
3112,0,1,1,1,1,1,1,1,1
3113,0,1,1,1,1,1,1,1,1
3114,0,1,1,1,1,1,1,1,1
3115,0,1,1,1,1,1,1,1,1
3116,0,1,1,1,1,1,1,1,0
3117,0,1,1,1,1,1,1,1,0
3118,0,1,1,1,1,1,1,1,0
3119,0,1,1,1,1,1,1,1,0
3120,0,1,1,1,1,1,1,1,0
3121,0,1,1,1,1,1,1,1,0
3122,0,1,1,1,1,1,1,1,0
3123,0,1,1,1,1,1,1,1,0
3124,0,1,1,1,1,1,1,1,0
3125,0,1,1,1,1,1,1,1,0
3126,0,1,1,1,1,1,1,1,0
3127,0,1,1,1,1,1,1,1,0
3128,0,1,1,1,1,1,1,1,1
3129,0,1,1,1,1,1,1,1,1
3130,0,1,1,1,1,1,1,1,1
3131,0,1,1,1,1,1,1,1,1
3132,0,1,1,1,1,1,1,1,0
3133,0,1,1,1,1,1,1,1,0
3134,0,1,1,1,1,1,1,1,0
3135,0,1,1,1,1,1,1,1,0
3136,0,1,1,1,1,1,1,1,0
3137,0,1,1,1,1,1,1,1,0
3138,0,1,1,1,1,1,1,1,0
3139,0,1,1,1,1,1,1,1,0
3140,0,1,1,1,1,1,1,1,1
3141,0,1,1,1,1,1,1,1,1
3142,0,1,1,1,1,1,1,1,1
3143,0,1,1,1,1,1,1,1,1
3144,0,1,1,1,1,1,1,1,0
3145,0,1,1,1,1,1,1,1,0
3146,0,1,1,1,1,1,1,1,0
3147,0,1,1,1,1,1,1,1,0
3148,1,1,1,1,1,1,1,1,1
3149,1,1,1,1,1,1,1,1,1
3150,1,1,1,1,1,1,1,1,1
3151,1,1,1,1,1,1,1,1,1
3152,0,1,1,0,1,1,1,1,1
3153,0,1,1,0,1,1,1,1,1
3154,0,1,1,0,1,1,1,1,1
3155,0,1,1,0,1,1,1,1,1
3156,0,1,0,1,1,0,1,1,0
3157,0,1,0,1,1,0,1,1,0
3158,0,1,0,1,1,0,1,1,0
3159,0,1,0,1,1,0,1,1,0
3160,0,1,1,1,1,1,1,1,0
3161,0,1,1,1,1,1,1,1,0
3162,0,1,1,1,1,1,1,1,0
3163,0,1,1,1,1,1,1,1,0
3164,0,1,1,1,1,1,0,1,0
3165,0,1,1,1,1,1,0,1,0
3166,0,1,1,1,1,1,0,1,0
3167,0,1,1,1,1,1,0,1,0
3168,1,1,1,1,1,1,1,1,0
3169,1,1,1,1,1,1,1,1,0
3170,1,1,1,1,1,1,1,1,0
3171,1,1,1,1,1,1,1,1,0
3172,0,1,1,1,1,1,1,1,0
3173,0,1,1,1,1,1,1,1,0
3174,0,1,1,1,1,1,1,1,0
3175,0,1,1,1,1,1,1,1,0
3176,0,1,1,1,1,1,1,1,0
3177,0,1,1,1,1,1,1,1,0
3178,0,1,1,1,1,1,1,1,0
3179,0,1,1,1,1,1,1,1,0
3180,0,1,1,1,1,1,1,1,0
3181,0,1,1,1,1,1,1,1,0
3182,0,1,1,1,1,1,1,1,0
3183,0,1,1,1,1,1,1,1,0
3184,0,1,1,1,1,1,1,1,0
3185,0,1,1,1,1,1,1,1,0
3186,0,1,1,1,1,1,1,1,0
3187,0,1,1,1,1,1,1,1,0
3188,1,1,1,1,1,1,1,1,1
3189,1,1,1,1,1,1,1,1,1
3190,1,1,1,1,1,1,1,1,1
3191,1,1,1,1,1,1,1,1,1
3192,0,1,1,1,1,1,1,1,1
3193,0,1,1,1,1,1,1,1,1
3194,0,1,1,1,1,1,1,1,1
3195,0,1,1,1,1,1,1,1,1
3196,0,1,1,1,1,1,1,1,1
3197,0,1,1,1,1,1,1,1,1
3198,0,1,1,1,1,1,1,1,1
3199,0,1,1,1,1,1,1,1,1
3200,0,1,1,1,1,1,1,1,0
3201,0,1,1,1,1,1,1,1,0
3202,0,1,1,1,1,1,1,1,0
3203,0,1,1,1,1,1,1,1,0
3204,0,1,1,1,1,1,1,1,0
3205,0,1,1,1,1,1,1,1,0
3206,0,1,1,1,1,1,1,1,0
3207,0,1,1,1,1,1,1,1,0
3208,0,1,1,1,1,1,1,1,0
3209,0,1,1,1,1,1,1,1,0
3210,0,1,1,1,1,1,1,1,0
3211,0,1,1,1,1,1,1,1,0
3212,0,1,0,1,1,1,1,1,0
3213,0,1,0,1,1,1,1,1,0
3214,0,1,0,1,1,1,1,1,0
3215,0,1,0,1,1,1,1,1,0
3216,0,1,1,0,1,1,1,1,1
3217,0,1,1,0,1,1,1,1,1
3218,0,1,1,0,1,1,1,1,1
3219,0,1,1,0,1,1,1,1,1
3220,0,1,1,1,1,1,1,1,1
3221,0,1,1,1,1,1,1,1,1
3222,0,1,1,1,1,1,1,1,1
3223,0,1,1,1,1,1,1,1,1
3224,0,1,1,1,1,1,1,1,1
3225,0,1,1,1,1,1,1,1,1
3226,0,1,1,1,1,1,1,1,1
3227,0,1,1,1,1,1,1,1,1
3228,0,1,1,1,1,1,1,1,1
3229,0,1,1,1,1,1,1,1,1
3230,0,1,1,1,1,1,1,1,1
3231,0,1,1,1,1,1,1,1,1
3232,0,1,1,1,1,1,1,1,1
3233,0,1,1,1,1,1,1,1,1
3234,0,1,1,1,1,1,1,1,1
3235,0,1,1,1,1,1,1,1,1
3236,0,1,1,1,1,1,1,1,0
3237,0,1,1,1,1,1,1,1,0
3238,0,1,1,1,1,1,1,1,0
3239,0,1,1,1,1,1,1,1,0
3240,0,1,1,0,1,1,1,1,1
3241,0,1,1,0,1,1,1,1,1
3242,0,1,1,0,1,1,1,1,1
3243,0,1,1,0,1,1,1,1,1
3244,1,1,1,1,1,1,1,1,0
3245,1,1,1,1,1,1,1,1,0
3246,1,1,1,1,1,1,1,1,0
3247,1,1,1,1,1,1,1,1,0
3248,0,1,1,1,1,1,1,1,1
3249,0,1,1,1,1,1,1,1,1
3250,0,1,1,1,1,1,1,1,1
3251,0,1,1,1,1,1,1,1,1
3252,0,1,1,0,1,1,1,1,0
3253,0,1,1,0,1,1,1,1,0
3254,0,1,1,0,1,1,1,1,0
3255,0,1,1,0,1,1,1,1,0
3256,0,1,1,1,1,1,1,1,1
3257,0,1,1,1,1,1,1,1,1
3258,0,1,1,1,1,1,1,1,1
3259,0,1,1,1,1,1,1,1,1
3260,0,1,1,1,1,1,1,1,0
3261,0,1,1,1,1,1,1,1,0
3262,0,1,1,1,1,1,1,1,0
3263,0,1,1,1,1,1,1,1,0
3264,0,1,1,0,1,1,1,1,0
3265,0,1,1,0,1,1,1,1,0
3266,0,1,1,0,1,1,1,1,0
3267,0,1,1,0,1,1,1,1,0
3268,0,1,1,1,1,1,1,1,1
3269,0,1,1,1,1,1,1,1,1
3270,0,1,1,1,1,1,1,1,1
3271,0,1,1,1,1,1,1,1,1
3272,0,1,1,1,1,1,1,1,0
3273,0,1,1,1,1,1,1,1,0
3274,0,1,1,1,1,1,1,1,0
3275,0,1,1,1,1,1,1,1,0
3276,1,1,1,1,1,1,1,1,1
3277,1,1,1,1,1,1,1,1,1
3278,1,1,1,1,1,1,1,1,1
3279,1,1,1,1,1,1,1,1,1
3280,0,0,1,1,1,1,1,1,1
3281,0,0,1,1,1,1,1,1,1
3282,0,0,1,1,1,1,1,1,1
3283,0,0,1,1,1,1,1,1,1
3284,0,1,1,1,1,1,1,1,1
3285,0,1,1,1,1,1,1,1,1
3286,0,1,1,1,1,1,1,1,1
3287,0,1,1,1,1,1,1,1,1
3288,0,1,1,1,1,1,1,1,1
3289,0,1,1,1,1,1,1,1,1
3290,0,1,1,1,1,1,1,1,1
3291,0,1,1,1,1,1,1,1,1
3292,0,1,1,1,1,1,1,1,0
3293,0,1,1,1,1,1,1,1,0
3294,0,1,1,1,1,1,1,1,0
3295,0,1,1,1,1,1,1,1,0
3296,0,1,1,1,1,1,1,1,1
3297,0,1,1,1,1,1,1,1,1
3298,0,1,1,1,1,1,1,1,1
3299,0,1,1,1,1,1,1,1,1
3300,1,1,1,1,1,1,1,1,1
3301,1,1,1,1,1,1,1,1,1
3302,1,1,1,1,1,1,1,1,1
3303,1,1,1,1,1,1,1,1,1
3304,0,1,1,1,1,1,1,1,1
3305,0,1,1,1,1,1,1,1,1
3306,0,1,1,1,1,1,1,1,1
3307,0,1,1,1,1,1,1,1,1
3308,0,1,1,1,1,1,1,1,1
3309,0,1,1,1,1,1,1,1,1
3310,0,1,1,1,1,1,1,1,1
3311,0,1,1,1,1,1,1,1,1
3312,0,1,1,1,1,1,1,1,1
3313,0,1,1,1,1,1,1,1,1
3314,0,1,1,1,1,1,1,1,1
3315,0,1,1,1,1,1,1,1,1
3316,0,1,1,1,1,1,1,1,1
3317,0,1,1,1,1,1,1,1,1
3318,0,1,1,1,1,1,1,1,1
3319,0,1,1,1,1,1,1,1,1
3320,0,1,1,1,1,0,1,1,1
3321,0,1,1,1,1,0,1,1,1
3322,0,1,1,1,1,0,1,1,1
3323,0,1,1,1,1,0,1,1,1
3324,0,1,1,1,1,1,1,1,1
3325,0,1,1,1,1,1,1,1,1
3326,0,1,1,1,1,1,1,1,1
3327,0,1,1,1,1,1,1,1,1
3328,1,1,1,1,1,1,1,1,1
3329,1,1,1,1,1,1,1,1,1
3330,1,1,1,1,1,1,1,1,1
3331,1,1,1,1,1,1,1,1,1
3332,1,1,1,1,1,1,1,1,1
3333,1,1,1,1,1,1,1,1,1
3334,1,1,1,1,1,1,1,1,1
3335,1,1,1,1,1,1,1,1,1
3336,1,1,1,1,1,1,1,1,1
3337,1,1,1,1,1,1,1,1,1
3338,1,1,1,1,1,1,1,1,1
3339,1,1,1,1,1,1,1,1,1
3340,1,1,1,1,1,1,1,1,0
3341,1,1,1,1,1,1,1,1,0
3342,1,1,1,1,1,1,1,1,0
3343,1,1,1,1,1,1,1,1,0
3344,0,1,0,1,1,1,1,1,1
3345,0,1,0,1,1,1,1,1,1
3346,0,1,0,1,1,1,1,1,1
3347,0,1,0,1,1,1,1,1,1
3348,1,1,1,1,1,1,1,1,1
3349,1,1,1,1,1,1,1,1,1
3350,1,1,1,1,1,1,1,1,1
3351,1,1,1,1,1,1,1,1,1
3352,1,1,1,1,1,1,1,1,0
3353,1,1,1,1,1,1,1,1,0
3354,1,1,1,1,1,1,1,1,0
3355,1,1,1,1,1,1,1,1,0
3356,0,1,1,0,1,0,1,1,0
3357,0,1,1,0,1,0,1,1,0
3358,0,1,1,0,1,0,1,1,0
3359,0,1,1,0,1,0,1,1,0
